sales_date,price,type,bedrooms
2021-12-18 0:00,430000,apartment,2
2021-12-18 0:00,751000,apartment,3
2021-12-19 0:00,375000,apartment,2
2021-12-20 0:00,305000,apartment,1
2021-12-20 0:00,347000,apartment,1
2021-12-20 0:00,365000,apartment,2
2021-12-20 0:00,380000,apartment,1
2021-12-20 0:00,490000,apartment,2
2021-12-20 0:00,680000,apartment,2
2021-12-21 0:00,305000,apartment,1
2021-12-21 0:00,315000,apartment,1
2021-12-21 0:00,397000,apartment,2
2021-12-21 0:00,415000,apartment,1
2021-12-21 0:00,560000,apartment,3
2021-12-22 0:00,220000,apartment,1
2021-12-22 0:00,262000,apartment,1
2021-12-22 0:00,270000,apartment,2
2021-12-22 0:00,275000,apartment,2
2021-12-22 0:00,295000,apartment,1
2021-12-22 0:00,328000,apartment,2
2021-12-22 0:00,332000,apartment,2
2021-12-22 0:00,390000,apartment,1
2021-12-22 0:00,419000,apartment,3
2021-12-22 0:00,484500,apartment,2
2021-12-22 0:00,510500,apartment,2
2021-12-22 0:00,518000,apartment,2
2021-12-25 0:00,605000,apartment,2
2021-12-28 0:00,495000,apartment,2
2022-01-02 0:00,299000,apartment,1
2022-01-03 0:00,354900,apartment,1
2022-01-03 0:00,410000,apartment,1
2022-01-04 0:00,350000,apartment,2
2022-01-08 0:00,386000,apartment,1
2022-01-09 0:00,295000,apartment,1
2022-01-09 0:00,400000,apartment,2
2022-01-09 0:00,427000,apartment,1
2022-01-10 0:00,309000,apartment,1
2022-01-10 0:00,325000,apartment,2
2022-01-10 0:00,328900,apartment,1
2022-01-10 0:00,332900,apartment,1
2022-01-10 0:00,375000,apartment,1
2022-01-10 0:00,420000,apartment,3
2022-01-10 0:00,590000,apartment,3
2022-01-11 0:00,250000,apartment,1
2022-01-11 0:00,390000,apartment,1
2022-01-11 0:00,420000,apartment,2
2022-01-12 0:00,254250,apartment,2
2022-01-12 0:00,493000,apartment,2
2022-01-15 0:00,369950,apartment,2
2022-01-16 0:00,402000,apartment,2
2022-01-17 0:00,347000,apartment,2
2022-01-18 0:00,255000,apartment,1
2022-01-18 0:00,275000,apartment,2
2022-01-18 0:00,596000,apartment,1
2022-01-19 0:00,342000,apartment,1
2022-01-19 0:00,390000,apartment,1
2022-01-19 0:00,400000,apartment,2
2022-01-19 0:00,406000,apartment,2
2022-01-19 0:00,420000,apartment,2
2022-01-19 0:00,450000,apartment,2
2022-01-19 0:00,462000,apartment,2
2022-01-19 0:00,538000,apartment,2
2022-01-20 0:00,415000,apartment,2
2022-01-21 0:00,430000,apartment,1
2022-01-22 0:00,378000,apartment,2
2022-01-22 0:00,450000,apartment,2
2022-01-22 0:00,472000,apartment,2
2022-01-22 0:00,660000,apartment,2
2022-01-22 0:00,750000,apartment,3
2022-01-23 0:00,346000,apartment,2
2022-01-23 0:00,360000,apartment,2
2022-01-23 0:00,595000,apartment,2
2022-01-24 0:00,295000,apartment,2
2022-01-24 0:00,340000,apartment,2
2022-01-24 0:00,430000,apartment,3
2022-01-25 0:00,280000,apartment,1
2022-01-25 0:00,350000,apartment,2
2022-01-25 0:00,415000,apartment,2
2022-01-25 0:00,490000,apartment,2
2022-01-25 0:00,575000,apartment,3
2022-01-25 0:00,627000,apartment,2
2022-01-26 0:00,392000,apartment,2
2022-01-27 0:00,225000,apartment,1
2022-01-27 0:00,355000,apartment,2
2022-01-29 0:00,247000,apartment,1
2022-01-29 0:00,335000,apartment,1
2022-01-29 0:00,800000,apartment,2
2022-01-30 0:00,338000,apartment,2
2022-01-30 0:00,380000,apartment,2
2022-01-30 0:00,456000,apartment,2
2022-01-30 0:00,460000,apartment,1
2022-01-30 0:00,540000,apartment,3
2022-01-30 0:00,600000,apartment,2
2022-01-31 0:00,297000,apartment,3
2022-02-01 0:00,240000,apartment,1
2022-02-01 0:00,322000,apartment,2
2022-02-01 0:00,335000,apartment,2
2022-02-01 0:00,340000,apartment,1
2022-02-01 0:00,410600,apartment,1
2022-02-01 0:00,422500,apartment,2
2022-02-01 0:00,505000,apartment,2
2022-02-01 0:00,525000,apartment,2
2022-02-02 0:00,302000,apartment,1
2022-02-02 0:00,334000,apartment,1
2022-02-02 0:00,580000,apartment,3
2022-02-03 0:00,455000,apartment,2
2022-02-04 0:00,327500,apartment,2
2022-02-05 0:00,317000,apartment,1
2022-02-05 0:00,420000,apartment,1
2022-02-05 0:00,535000,apartment,4
2022-02-06 0:00,398000,apartment,1
2022-02-06 0:00,420000,apartment,3
2022-02-06 0:00,550000,apartment,3
2022-02-07 0:00,242800,apartment,2
2022-02-07 0:00,341000,apartment,1
2022-02-07 0:00,345000,apartment,2
2022-02-07 0:00,380000,apartment,1
2022-02-07 0:00,385500,apartment,1
2022-02-07 0:00,386000,apartment,2
2022-02-07 0:00,398000,apartment,1
2022-02-07 0:00,687000,apartment,3
2022-02-08 0:00,252000,apartment,1
2022-02-08 0:00,448000,apartment,2
2022-02-08 0:00,450000,apartment,2
2022-02-08 0:00,471000,apartment,1
2022-02-08 0:00,705000,apartment,3
2022-02-09 0:00,205000,apartment,1
2022-02-09 0:00,262000,apartment,2
2022-02-09 0:00,305000,apartment,1
2022-02-09 0:00,496000,apartment,3
2022-02-09 0:00,594000,apartment,2
2022-02-10 0:00,680000,apartment,2
2022-02-11 0:00,421000,apartment,2
2022-02-12 0:00,395000,apartment,2
2022-02-12 0:00,467500,apartment,1
2022-02-12 0:00,518200,apartment,2
2022-02-14 0:00,172000,apartment,1
2022-02-14 0:00,346500,apartment,1
2022-02-14 0:00,447500,apartment,2
2022-02-15 0:00,305500,apartment,2
2022-02-15 0:00,360000,apartment,1
2022-02-15 0:00,377500,apartment,1
2022-02-15 0:00,465000,apartment,2
2022-02-15 0:00,483300,apartment,2
2022-02-15 0:00,650000,apartment,1
2022-02-15 0:00,799500,apartment,3
2022-02-16 0:00,277000,apartment,1
2022-02-16 0:00,325000,apartment,2
2022-02-16 0:00,342500,apartment,2
2022-02-16 0:00,361000,apartment,2
2022-02-16 0:00,402000,apartment,2
2022-02-16 0:00,530000,apartment,3
2022-02-16 0:00,615000,apartment,2
2022-02-16 0:00,679000,apartment,3
2022-02-19 0:00,277000,apartment,1
2022-02-19 0:00,303000,apartment,1
2022-02-19 0:00,460000,apartment,3
2022-02-19 0:00,517000,apartment,2
2022-02-21 0:00,238000,apartment,2
2022-02-21 0:00,315000,apartment,1
2022-02-21 0:00,315000,apartment,1
2022-02-21 0:00,338000,apartment,1
2022-02-21 0:00,437750,apartment,2
2022-02-21 0:00,490000,apartment,2
2022-02-21 0:00,508000,apartment,2
2022-02-21 0:00,560000,apartment,2
2022-02-21 0:00,775000,apartment,2
2022-02-21 0:00,885000,apartment,3
2022-02-22 0:00,275000,apartment,1
2022-02-22 0:00,427000,apartment,1
2022-02-22 0:00,537888,apartment,2
2022-02-22 0:00,595000,apartment,2
2022-02-23 0:00,620000,apartment,3
2022-02-24 0:00,509000,apartment,2
2022-02-24 0:00,740000,apartment,3
2022-02-25 0:00,340500,apartment,1
2022-02-26 0:00,295000,apartment,1
2022-02-26 0:00,327000,apartment,2
2022-02-26 0:00,380000,apartment,2
2022-02-26 0:00,430000,apartment,2
2022-02-26 0:00,490000,apartment,3
2022-02-26 0:00,495000,apartment,3
2022-02-26 0:00,675000,apartment,2
2022-02-27 0:00,255000,apartment,2
2022-02-27 0:00,275000,apartment,1
2022-02-27 0:00,277500,apartment,1
2022-02-27 0:00,300000,apartment,1
2022-02-27 0:00,375000,apartment,2
2022-02-27 0:00,448500,apartment,2
2022-02-27 0:00,765000,apartment,2
2022-02-28 0:00,217000,apartment,1
2022-02-28 0:00,299000,apartment,1
2022-02-28 0:00,310000,apartment,2
2022-02-28 0:00,453500,apartment,2
2022-02-28 0:00,660000,apartment,2
2022-03-01 0:00,265000,apartment,1
2022-03-01 0:00,400000,apartment,3
2022-03-01 0:00,430000,apartment,1
2022-03-01 0:00,590000,apartment,2
2022-03-02 0:00,530000,apartment,2
2022-03-02 0:00,610000,apartment,3
2022-03-03 0:00,675000,apartment,3
2022-03-05 0:00,330000,apartment,1
2022-03-05 0:00,337000,apartment,1
2022-03-05 0:00,380000,apartment,2
2022-03-06 0:00,265000,apartment,1
2022-03-06 0:00,360000,apartment,1
2022-03-06 0:00,392500,apartment,2
2022-03-06 0:00,425000,apartment,2
2022-03-06 0:00,465000,apartment,2
2022-03-07 0:00,295000,apartment,1
2022-03-08 0:00,322500,apartment,2
2022-03-08 0:00,390000,apartment,2
2022-03-08 0:00,415000,apartment,2
2022-03-08 0:00,500000,apartment,3
2022-03-09 0:00,317000,apartment,1
2022-03-09 0:00,340000,apartment,2
2022-03-09 0:00,400000,apartment,1
2022-03-09 0:00,500000,apartment,1
2022-03-09 0:00,550000,apartment,1
2022-03-09 0:00,556000,apartment,2
2022-03-09 0:00,587000,apartment,2
2022-03-10 0:00,442000,apartment,2
2022-03-10 0:00,483000,apartment,1
2022-03-13 0:00,225000,apartment,1
2022-03-13 0:00,295000,apartment,1
2022-03-13 0:00,297000,apartment,1
2022-03-13 0:00,305000,apartment,1
2022-03-13 0:00,315000,apartment,2
2022-03-13 0:00,645000,apartment,4
2022-03-13 0:00,740000,apartment,2
2022-03-14 0:00,272000,apartment,1
2022-03-14 0:00,379000,apartment,1
2022-03-14 0:00,395000,apartment,1
2022-03-14 0:00,435000,apartment,2
2022-03-14 0:00,555000,apartment,2
2022-03-15 0:00,255000,apartment,2
2022-03-15 0:00,295000,apartment,2
2022-03-15 0:00,325000,apartment,1
2022-03-15 0:00,455000,apartment,3
2022-03-15 0:00,473000,apartment,1
2022-03-16 0:00,285000,apartment,2
2022-03-16 0:00,316500,apartment,2
2022-03-16 0:00,338000,apartment,1
2022-03-16 0:00,347500,apartment,2
2022-03-16 0:00,480000,apartment,2
2022-03-16 0:00,565000,apartment,2
2022-03-16 0:00,618000,apartment,2
2022-03-20 0:00,435000,apartment,1
2022-03-20 0:00,442500,apartment,2
2022-03-20 0:00,450000,apartment,1
2022-03-20 0:00,505000,apartment,2
2022-03-21 0:00,291375,apartment,3
2022-03-21 0:00,335000,apartment,1
2022-03-21 0:00,370000,apartment,1
2022-03-21 0:00,725000,apartment,2
2022-03-22 0:00,363500,apartment,1
2022-03-22 0:00,375000,apartment,2
2022-03-22 0:00,420000,apartment,1
2022-03-22 0:00,580000,apartment,3
2022-03-26 0:00,263000,apartment,1
2022-03-26 0:00,272500,apartment,1
2022-03-26 0:00,365000,apartment,2
2022-03-26 0:00,426000,apartment,2
2022-03-27 0:00,430000,apartment,2
2022-03-27 0:00,540000,apartment,3
2022-03-27 0:00,575000,apartment,2
2022-03-27 0:00,715000,apartment,2
2022-03-28 0:00,380000,apartment,1
2022-03-28 0:00,385500,apartment,2
2022-03-29 0:00,379000,apartment,1
2022-03-31 0:00,319500,apartment,2
2022-04-03 0:00,250000,apartment,1
2022-04-03 0:00,375000,apartment,2
2022-04-03 0:00,433000,apartment,2
2022-04-03 0:00,530000,apartment,2
2022-04-04 0:00,315000,apartment,1
2022-04-04 0:00,439000,apartment,2
2022-04-04 0:00,508000,apartment,2
2022-04-04 0:00,515000,apartment,2
2022-04-04 0:00,560000,apartment,2
2022-04-05 0:00,302500,apartment,2
2022-04-05 0:00,373000,apartment,2
2022-04-05 0:00,390000,apartment,1
2022-04-05 0:00,410000,apartment,2
2022-04-05 0:00,450000,apartment,1
2022-04-06 0:00,295000,apartment,1
2022-04-06 0:00,389000,apartment,2
2022-04-06 0:00,393000,apartment,3
2022-04-06 0:00,557000,apartment,2
2022-04-06 0:00,575000,apartment,3
2022-04-06 0:00,630000,apartment,3
2022-04-08 0:00,406000,apartment,3
2022-04-09 0:00,235500,apartment,2
2022-04-09 0:00,245000,apartment,2
2022-04-09 0:00,249000,apartment,2
2022-04-09 0:00,412000,apartment,2
2022-04-09 0:00,415000,apartment,2
2022-04-09 0:00,422000,apartment,2
2022-04-09 0:00,463000,apartment,2
2022-04-09 0:00,582000,apartment,2
2022-04-10 0:00,289950,apartment,1
2022-04-10 0:00,320000,apartment,1
2022-04-10 0:00,330000,apartment,2
2022-04-10 0:00,385000,apartment,1
2022-04-10 0:00,468500,apartment,2
2022-04-11 0:00,308000,apartment,2
2022-04-11 0:00,330000,apartment,1
2022-04-11 0:00,420000,apartment,1
2022-04-11 0:00,570000,apartment,2
2022-04-12 0:00,290000,apartment,1
2022-04-12 0:00,330000,apartment,2
2022-04-12 0:00,405000,apartment,2
2022-04-12 0:00,537500,apartment,2
2022-04-13 0:00,169000,apartment,1
2022-04-13 0:00,293000,apartment,2
2022-04-13 0:00,318000,apartment,1
2022-04-13 0:00,327500,apartment,2
2022-04-13 0:00,360000,apartment,1
2022-04-13 0:00,465000,apartment,2
2022-04-13 0:00,472500,apartment,1
2022-04-16 0:00,310000,apartment,1
2022-04-16 0:00,320000,apartment,2
2022-04-16 0:00,765000,apartment,2
2022-04-17 0:00,275000,apartment,1
2022-04-17 0:00,327000,apartment,2
2022-04-17 0:00,380000,apartment,1
2022-04-17 0:00,432000,apartment,1
2022-04-17 0:00,465000,apartment,1
2022-04-17 0:00,650000,apartment,2
2022-04-17 0:00,686000,apartment,2
2022-04-17 0:00,880000,apartment,2
2022-04-18 0:00,317500,apartment,1
2022-04-18 0:00,320000,apartment,1
2022-04-18 0:00,330000,apartment,1
2022-04-18 0:00,342000,apartment,2
2022-04-18 0:00,370000,apartment,1
2022-04-18 0:00,375000,apartment,2
2022-04-19 0:00,185000,apartment,1
2022-04-19 0:00,285000,apartment,1
2022-04-19 0:00,325000,apartment,2
2022-04-19 0:00,358000,apartment,2
2022-04-19 0:00,382000,apartment,2
2022-04-19 0:00,395000,apartment,2
2022-04-19 0:00,411200,apartment,1
2022-04-19 0:00,515000,apartment,1
2022-04-20 0:00,342000,apartment,1
2022-04-20 0:00,375000,apartment,1
2022-04-20 0:00,380000,apartment,2
2022-04-20 0:00,385000,apartment,1
2022-04-20 0:00,406000,apartment,2
2022-04-20 0:00,410000,apartment,1
2022-04-23 0:00,416000,apartment,3
2022-04-24 0:00,245000,apartment,1
2022-04-24 0:00,290000,apartment,2
2022-04-24 0:00,300000,apartment,1
2022-04-24 0:00,353000,apartment,1
2022-04-24 0:00,357000,apartment,2
2022-04-24 0:00,390000,apartment,2
2022-04-24 0:00,428016,apartment,2
2022-04-26 0:00,275000,apartment,1
2022-04-26 0:00,310000,apartment,1
2022-04-26 0:00,315000,apartment,1
2022-04-26 0:00,325000,apartment,2
2022-04-26 0:00,382500,apartment,2
2022-04-26 0:00,755000,apartment,3
2022-04-27 0:00,242000,apartment,2
2022-04-27 0:00,338000,apartment,2
2022-04-27 0:00,380000,apartment,1
2022-04-27 0:00,385000,apartment,2
2022-04-27 0:00,392500,apartment,2
2022-04-27 0:00,442500,apartment,2
2022-04-27 0:00,477000,apartment,2
2022-04-28 0:00,457500,apartment,2
2022-04-30 0:00,235000,apartment,2
2022-04-30 0:00,247000,apartment,2
2022-04-30 0:00,310000,apartment,1
2022-04-30 0:00,355000,apartment,1
2022-04-30 0:00,362000,apartment,1
2022-04-30 0:00,380000,apartment,2
2022-04-30 0:00,398000,apartment,2
2022-04-30 0:00,512500,apartment,2
2022-05-01 0:00,415000,apartment,3
2022-05-01 0:00,468000,apartment,3
2022-05-01 0:00,510000,apartment,2
2022-05-01 0:00,534000,apartment,2
2022-05-02 0:00,240000,apartment,1
2022-05-02 0:00,280000,apartment,2
2022-05-02 0:00,353500,apartment,1
2022-05-02 0:00,412000,apartment,2
2022-05-02 0:00,438000,apartment,1
2022-05-02 0:00,480000,apartment,3
2022-05-03 0:00,205000,apartment,1
2022-05-03 0:00,251000,apartment,1
2022-05-03 0:00,300000,apartment,1
2022-05-03 0:00,430000,apartment,3
2022-05-03 0:00,435000,apartment,2
2022-05-03 0:00,530000,apartment,2
2022-05-03 0:00,531500,apartment,2
2022-05-04 0:00,505000,apartment,2
2022-05-04 0:00,602500,apartment,2
2022-05-04 0:00,622500,apartment,2
2022-05-05 0:00,430000,apartment,2
2022-05-07 0:00,408000,apartment,2
2022-05-07 0:00,465000,apartment,1
2022-05-07 0:00,470000,apartment,3
2022-05-08 0:00,304500,apartment,1
2022-05-08 0:00,393000,apartment,2
2022-05-09 0:00,247000,apartment,2
2022-05-09 0:00,288000,apartment,2
2022-05-09 0:00,297000,apartment,2
2022-05-09 0:00,410500,apartment,2
2022-05-09 0:00,580000,apartment,2
2022-05-10 0:00,215000,apartment,1
2022-05-10 0:00,305000,apartment,2
2022-05-10 0:00,312000,apartment,1
2022-05-10 0:00,355000,apartment,1
2022-05-10 0:00,486000,apartment,1
2022-05-11 0:00,265000,apartment,1
2022-05-11 0:00,268000,apartment,1
2022-05-11 0:00,294000,apartment,1
2022-05-11 0:00,308000,apartment,1
2022-05-11 0:00,325000,apartment,1
2022-05-11 0:00,366500,apartment,2
2022-05-11 0:00,415000,apartment,2
2022-05-11 0:00,425000,apartment,1
2022-05-11 0:00,480000,apartment,1
2022-05-12 0:00,1085000,apartment,3
2022-05-13 0:00,395000,apartment,2
2022-05-14 0:00,280000,apartment,1
2022-05-14 0:00,310000,apartment,1
2022-05-15 0:00,282000,apartment,2
2022-05-15 0:00,295000,apartment,1
2022-05-15 0:00,350000,apartment,2
2022-05-15 0:00,489000,apartment,1
2022-05-16 0:00,327500,apartment,1
2022-05-16 0:00,391750,apartment,2
2022-05-16 0:00,462500,apartment,2
2022-05-16 0:00,475000,apartment,2
2022-05-16 0:00,486000,apartment,2
2022-05-17 0:00,336500,apartment,1
2022-05-17 0:00,500000,apartment,2
2022-05-17 0:00,511000,apartment,1
2022-05-17 0:00,730000,apartment,3
2022-05-18 0:00,252000,apartment,2
2022-05-18 0:00,415000,apartment,2
2022-05-18 0:00,660000,apartment,2
2022-05-19 0:00,457500,apartment,1
2022-05-21 0:00,276500,apartment,1
2022-05-21 0:00,345000,apartment,2
2022-05-21 0:00,361000,apartment,2
2022-05-21 0:00,415000,apartment,3
2022-05-21 0:00,440000,apartment,2
2022-05-21 0:00,469000,apartment,3
2022-05-21 0:00,720000,apartment,2
2022-05-22 0:00,276000,apartment,3
2022-05-22 0:00,277000,apartment,1
2022-05-22 0:00,290000,apartment,1
2022-05-22 0:00,469000,apartment,3
2022-05-22 0:00,485000,apartment,2
2022-05-22 0:00,531100,apartment,1
2022-05-23 0:00,295000,apartment,1
2022-05-23 0:00,360000,apartment,1
2022-05-23 0:00,375000,apartment,2
2022-05-23 0:00,469000,apartment,3
2022-05-24 0:00,390000,apartment,2
2022-05-24 0:00,775000,apartment,2
2022-05-24 0:00,801000,apartment,3
2022-05-25 0:00,270000,apartment,1
2022-05-25 0:00,305000,apartment,1
2022-05-25 0:00,328000,apartment,2
2022-05-25 0:00,385100,apartment,2
2022-05-25 0:00,740000,apartment,3
2022-05-25 0:00,870000,apartment,2
2022-05-25 0:00,1275000,apartment,3
2022-05-26 0:00,344500,apartment,2
2022-05-30 0:00,305000,apartment,1
2022-05-30 0:00,325000,apartment,2
2022-05-30 0:00,380000,apartment,2
2022-05-30 0:00,572000,apartment,3
2022-05-30 0:00,800000,apartment,2
2022-05-31 0:00,300000,apartment,1
2022-05-31 0:00,305000,apartment,1
2022-05-31 0:00,335500,apartment,2
2022-05-31 0:00,380000,apartment,2
2022-05-31 0:00,426000,apartment,3
2022-05-31 0:00,450000,apartment,2
2022-06-01 0:00,270000,apartment,1
2022-06-01 0:00,295000,apartment,1
2022-06-01 0:00,320000,apartment,2
2022-06-01 0:00,329000,apartment,2
2022-06-01 0:00,415000,apartment,2
2022-06-01 0:00,419000,apartment,3
2022-06-01 0:00,440000,apartment,2
2022-06-01 0:00,476000,apartment,2
2022-06-01 0:00,481500,apartment,3
2022-06-01 0:00,489000,apartment,2
2022-06-02 0:00,413000,apartment,2
2022-06-02 0:00,690000,apartment,2
2022-06-04 0:00,260000,apartment,1
2022-06-04 0:00,495000,apartment,2
2022-06-05 0:00,287900,apartment,1
2022-06-05 0:00,330000,apartment,2
2022-06-05 0:00,566200,apartment,2
2022-06-05 0:00,572000,apartment,2
2022-06-05 0:00,595000,apartment,1
2022-06-06 0:00,229000,apartment,2
2022-06-06 0:00,275000,apartment,1
2022-06-06 0:00,292000,apartment,2
2022-06-06 0:00,401000,apartment,3
2022-06-06 0:00,432500,apartment,2
2022-06-06 0:00,770000,apartment,2
2022-06-07 0:00,285000,apartment,1
2022-06-07 0:00,290000,apartment,2
2022-06-07 0:00,385000,apartment,2
2022-06-07 0:00,585000,apartment,2
2022-06-08 0:00,257500,apartment,1
2022-06-08 0:00,280000,apartment,1
2022-06-08 0:00,285000,apartment,1
2022-06-08 0:00,395000,apartment,2
2022-06-08 0:00,520000,apartment,2
2022-06-09 0:00,1070000,apartment,3
2022-06-11 0:00,276500,apartment,1
2022-06-12 0:00,305000,apartment,1
2022-06-12 0:00,356000,apartment,1
2022-06-13 0:00,405000,apartment,1
2022-06-13 0:00,413000,apartment,2
2022-06-13 0:00,425000,apartment,2
2022-06-13 0:00,435000,apartment,1
2022-06-14 0:00,235000,apartment,1
2022-06-14 0:00,330000,apartment,2
2022-06-14 0:00,384500,apartment,2
2022-06-14 0:00,421000,apartment,1
2022-06-15 0:00,225000,apartment,1
2022-06-15 0:00,235000,apartment,1
2022-06-15 0:00,349000,apartment,1
2022-06-15 0:00,368000,apartment,2
2022-06-18 0:00,300000,apartment,1
2022-06-18 0:00,320000,apartment,1
2022-06-18 0:00,355000,apartment,2
2022-06-18 0:00,372000,apartment,2
2022-06-18 0:00,605000,apartment,2
2022-06-19 0:00,265000,apartment,1
2022-06-20 0:00,400000,apartment,2
2022-06-20 0:00,417000,apartment,1
2022-06-20 0:00,585000,apartment,3
2022-06-21 0:00,391000,apartment,2
2022-06-22 0:00,277500,apartment,2
2022-06-22 0:00,468000,apartment,2
2022-06-22 0:00,630000,apartment,2
2022-06-23 0:00,610000,apartment,2
2022-06-25 0:00,338000,apartment,1
2022-06-25 0:00,420000,apartment,2
2022-06-25 0:00,450000,apartment,2
2022-06-25 0:00,460000,apartment,2
2022-06-26 0:00,220000,apartment,1
2022-06-26 0:00,410000,apartment,2
2022-06-26 0:00,415000,apartment,1
2022-06-26 0:00,445000,apartment,1
2022-06-26 0:00,500000,apartment,2
2022-06-27 0:00,397500,apartment,1
2022-06-27 0:00,457000,apartment,2
2022-06-27 0:00,1495000,apartment,3
2022-06-28 0:00,175000,apartment,1
2022-06-28 0:00,270000,apartment,2
2022-06-28 0:00,378000,apartment,2
2022-06-29 0:00,295000,apartment,1
2022-06-29 0:00,437500,apartment,2
2022-06-29 0:00,599000,apartment,3
2022-07-02 0:00,262000,apartment,1
2022-07-02 0:00,309000,apartment,2
2022-07-02 0:00,360000,apartment,2
2022-07-02 0:00,412000,apartment,1
2022-07-02 0:00,485000,apartment,2
2022-07-02 0:00,538800,apartment,3
2022-07-02 0:00,730000,apartment,2
2022-07-03 0:00,322000,apartment,2
2022-07-04 0:00,300000,apartment,4
2022-07-04 0:00,320000,apartment,2
2022-07-04 0:00,385000,apartment,1
2022-07-04 0:00,392000,apartment,1
2022-07-04 0:00,412000,apartment,2
2022-07-04 0:00,425000,apartment,2
2022-07-05 0:00,265000,apartment,1
2022-07-06 0:00,325000,apartment,2
2022-07-06 0:00,383000,apartment,1
2022-07-06 0:00,425000,apartment,1
2022-07-06 0:00,555000,apartment,2
2022-07-07 0:00,1320000,apartment,3
2022-07-09 0:00,299950,apartment,1
2022-07-09 0:00,355000,apartment,1
2022-07-09 0:00,439950,apartment,2
2022-07-09 0:00,475200,apartment,1
2022-07-10 0:00,267500,apartment,2
2022-07-10 0:00,275000,apartment,2
2022-07-10 0:00,290000,apartment,2
2022-07-11 0:00,269000,apartment,2
2022-07-11 0:00,330000,apartment,2
2022-07-11 0:00,575000,apartment,2
2022-07-11 0:00,630000,apartment,3
2022-07-12 0:00,295000,apartment,2
2022-07-12 0:00,350000,apartment,1
2022-07-12 0:00,520000,apartment,1
2022-07-13 0:00,298000,apartment,2
2022-07-13 0:00,387000,apartment,2
2022-07-13 0:00,405000,apartment,2
2022-07-13 0:00,423000,apartment,2
2022-07-13 0:00,477500,apartment,2
2022-07-14 0:00,445000,apartment,2
2022-07-15 0:00,496500,apartment,3
2022-07-16 0:00,390000,apartment,1
2022-07-16 0:00,440000,apartment,2
2022-07-16 0:00,520000,apartment,2
2022-07-17 0:00,292500,apartment,2
2022-07-17 0:00,295000,apartment,1
2022-07-17 0:00,350000,apartment,1
2022-07-17 0:00,359000,apartment,1
2022-07-19 0:00,320000,apartment,1
2022-07-19 0:00,332500,apartment,2
2022-07-19 0:00,349000,apartment,2
2022-07-19 0:00,375000,apartment,2
2022-07-19 0:00,416000,apartment,1
2022-07-19 0:00,540000,apartment,2
2022-07-19 0:00,855000,apartment,2
2022-07-20 0:00,262000,apartment,1
2022-07-20 0:00,331127,apartment,2
2022-07-20 0:00,345000,apartment,1
2022-07-20 0:00,360000,apartment,1
2022-07-20 0:00,385000,apartment,1
2022-07-20 0:00,519000,apartment,3
2022-07-21 0:00,419900,apartment,2
2022-07-23 0:00,292000,apartment,1
2022-07-23 0:00,296000,apartment,1
2022-07-23 0:00,358000,apartment,1
2022-07-23 0:00,450000,apartment,2
2022-07-23 0:00,538000,apartment,2
2022-07-24 0:00,258000,apartment,2
2022-07-24 0:00,285000,apartment,1
2022-07-24 0:00,295000,apartment,2
2022-07-24 0:00,320000,apartment,2
2022-07-24 0:00,340000,apartment,2
2022-07-24 0:00,415000,apartment,1
2022-07-24 0:00,450000,apartment,1
2022-07-25 0:00,482500,apartment,2
2022-07-26 0:00,312000,apartment,1
2022-07-27 0:00,315000,apartment,1
2022-07-27 0:00,378000,apartment,2
2022-07-27 0:00,386000,apartment,2
2022-07-27 0:00,405000,apartment,1
2022-07-27 0:00,420000,apartment,1
2022-07-27 0:00,595000,apartment,3
2022-07-30 0:00,325000,apartment,1
2022-07-30 0:00,335000,apartment,2
2022-07-30 0:00,352000,apartment,2
2022-07-30 0:00,675888,apartment,2
2022-07-31 0:00,370000,apartment,1
2022-07-31 0:00,435000,apartment,1
2022-08-01 0:00,290000,apartment,1
2022-08-01 0:00,340000,apartment,2
2022-08-01 0:00,379500,apartment,2
2022-08-01 0:00,390000,apartment,1
2022-08-01 0:00,425000,apartment,2
2022-08-02 0:00,305000,apartment,2
2022-08-02 0:00,308000,apartment,0
2022-08-02 0:00,345450,apartment,1
2022-08-03 0:00,305000,apartment,2
2022-08-03 0:00,322000,apartment,2
2022-08-03 0:00,340000,apartment,1
2022-08-03 0:00,760000,apartment,2
2022-08-04 0:00,515000,apartment,3
2022-08-04 0:00,675000,apartment,2
2022-08-05 0:00,339500,apartment,2
2022-08-07 0:00,255000,apartment,2
2022-08-07 0:00,435000,apartment,2
2022-08-07 0:00,445000,apartment,1
2022-08-08 0:00,535000,apartment,2
2022-08-09 0:00,235000,apartment,1
2022-08-09 0:00,350000,apartment,2
2022-08-09 0:00,445000,apartment,1
2022-08-10 0:00,292000,apartment,2
2022-08-10 0:00,320000,apartment,2
2022-08-10 0:00,342000,apartment,0
2022-08-10 0:00,398888,apartment,1
2022-08-10 0:00,420000,apartment,2
2022-08-10 0:00,467500,apartment,3
2022-08-13 0:00,440000,apartment,1
2022-08-13 0:00,649000,apartment,3
2022-08-15 0:00,260000,apartment,1
2022-08-15 0:00,310000,apartment,1
2022-08-15 0:00,316000,apartment,1
2022-08-15 0:00,360000,apartment,1
2022-08-15 0:00,380000,apartment,2
2022-08-15 0:00,400000,apartment,2
2022-08-15 0:00,630651,apartment,2
2022-08-15 0:00,790000,apartment,2
2022-08-16 0:00,265000,apartment,1
2022-08-16 0:00,308000,apartment,3
2022-08-16 0:00,380000,apartment,2
2022-08-17 0:00,290000,apartment,1
